symbol,date,open,high,low,close,volume,adjusted
IBM,2012-03-08,199.240005,199.990005,198.649994,199.809998,3145800,145.2258
IBM,2012-03-09,199.979996,201.100006,199.720001,200.619995,3178200,145.814545
IBM,2012-03-12,200.929993,201.570007,200.229996,201,3119700,146.090637
IBM,2012-03-13,201.720001,203.899994,201.610001,203.779999,4866000,148.111252
IBM,2012-03-14,203.779999,205.149994,203.639999,204.720001,4602300,148.794479
IBM,2012-03-15,204.940002,206.179993,204.740005,206,3621100,149.724777
IBM,2012-03-16,207.029999,207.520004,206.009995,206.009995,9637000,149.732071
IBM,2012-03-19,205.710007,206.529999,204.5,205.720001,3763200,149.521255
IBM,2012-03-20,204.740005,205,203.699997,204.25,3695100,148.452881
IBM,2012-03-21,204.320007,205.770004,204.300003,204.690002,3329900,148.772644
IBM,2012-03-22,204,205.990005,203.960007,205.490005,3307800,149.354111
IBM,2012-03-23,205.889999,205.960007,204.559998,205.479996,3036200,149.346817
IBM,2012-03-26,206.449997,207.919998,206.320007,207.770004,3418200,151.011276
IBM,2012-03-27,208.460007,208.660004,207,207.179993,2704500,150.582443
IBM,2012-03-28,207.440002,208.690002,206.270004,207.289993,3265700,150.662415
IBM,2012-03-29,206.089996,208.5,206.020004,208.270004,3403700,151.374664
IBM,2012-03-30,208.740005,209.119995,208.009995,208.649994,3215200,151.650833
IBM,2012-04-02,208.960007,209.690002,208.089996,209.470001,3387900,152.246872
IBM,2012-04-03,209.309998,210.690002,208.539993,209.5,4091500,152.268616
IBM,2012-04-04,206.220001,206.979996,205.190002,206.050003,4404000,149.76113899999999
IBM,2012-04-05,205.149994,205.679993,204.460007,205.470001,3809000,149.3396
IBM,2012-04-09,204.399994,206.169998,203.369995,204.940002,3326900,148.954361
IBM,2012-04-10,204.940002,205.740005,202.169998,202.330002,4132900,147.057358
IBM,2012-04-11,203.990005,204.320007,202.460007,202.580002,3366200,147.23912
IBM,2012-04-12,202.800003,205.559998,202.639999,205.320007,2929600,149.230591
IBM,2012-04-13,204.320007,204.649994,202.800003,202.800003,3767000,147.398941
IBM,2012-04-16,204.740005,205.970001,202.720001,202.720001,3826600,147.34082
IBM,2012-04-17,204.570007,207.639999,204.149994,207.449997,6065500,150.778671
IBM,2012-04-18,202.429993,204.070007,200,200.130005,10153500,145.458405
IBM,2012-04-19,200.029999,201.259995,197.520004,199.509995,5762900,145.007736
IBM,2012-04-20,199.830002,200.119995,199.089996,199.600006,4758200,145.073181
IBM,2012-04-23,197.889999,199.100006,196.789993,198.619995,3618800,144.360855
IBM,2012-04-24,199.059998,202.479996,198.869995,200,5626300,145.363876
IBM,2012-04-25,202.020004,203.690002,201.800003,203.570007,4003400,147.958649
IBM,2012-04-26,203.399994,206.210007,203.399994,205.580002,3302700,149.41951
IBM,2012-04-27,206.470001,208.169998,205.910004,206.809998,3496900,150.313507
IBM,2012-04-30,206.710007,207.960007,206.320007,207.080002,2773200,150.509781
IBM,2012-05-01,207.179993,208.929993,206.710007,208,2715900,151.178406
IBM,2012-05-02,206.970001,208.270004,206.910004,208.059998,2360300,151.222015
IBM,2012-05-03,208.270004,208.919998,206.550003,207.240005,2826600,150.626068
IBM,2012-05-04,206.470001,207.110001,204.399994,204.990005,4023600,148.990723
IBM,2012-05-07,203.960007,204.770004,202.899994,203.75,3373400,148.089462
IBM,2012-05-08,202.440002,203.059998,199.720001,201.479996,3881500,147.05307
IBM,2012-05-09,199.990005,203,199.059998,201.229996,3742500,146.870605
IBM,2012-05-10,201,203.25,200.020004,200.600006,3830500,146.410751
IBM,2012-05-11,199.960007,202.119995,199.949997,201.169998,2391500,146.826767
IBM,2012-05-14,199.919998,200.710007,198.559998,199.440002,3029200,145.564117
IBM,2012-05-15,199.440002,201.470001,198.759995,199.039993,2987400,145.272186
IBM,2012-05-16,199.419998,201.350006,198.179993,199.729996,5001000,145.775757
IBM,2012-05-17,199.669998,200.789993,197.639999,197.889999,5626300,144.432846
IBM,2012-05-18,198.779999,198.779999,195.160004,195.880005,5737100,142.965805
IBM,2012-05-21,195.979996,197.929993,194.630005,197.759995,3831700,144.337952
IBM,2012-05-22,198.039993,198.259995,196.059998,196.820007,3567100,143.651917
IBM,2012-05-23,195.529999,196.490005,193.199997,196.119995,4100000,143.140945
